x,y
303.383,277.241
100.937,300.07
870.309,196.414
347.402,290.173
231.187,543.056
-91.743,-70.32
911.915,129.677
880.735,339.908
238.501,87.007
287.04,520.042
28.777,71.596
267.747,301.794
-28.179,-88.939
266.819,-61.831
147.336,63.459
847.269,290.481
369.627,515.507
881.891,379.709
714.672,422.826
875.993,-74.778
268.497,301.202
319.062,495.107
225.385,484.263
-18.455,289.467
304.056,-85.902
-5.695,318.899
56.987,339.823
32.206,272.644
113.065,-96.954
128.489,47.476
14.244,479.05
281.489,281.671
883.536,316.747
254.847,54.991
-42.428,-61.288
145.455,288.192
249.934,519.885
-17.519,60.71
111.733,311.563
228.822,451.467
576.487,639.13
161.029,477.17
274.803,-93.362
224.407,306.491
295.084,278.448
189.876,50.49
70.951,329.763
314.253,344.535
60.236,-67.092
-78.095,-76.058
91.895,321.672
315.971,-88.919
872.004,141.73
-32.098,-73.079
883.22,170.019
32.754,-101.887
101.178,-95.763
11.101,278.874
718.725,392.793
838.133,240.398
395.444,90.202
315.879,35.468
890.433,311.952
367.726,41.447
72.186,-83.667
53.647,328.851
691.155,313.889
297.536,295.56
717.541,381.607
297.045,298.549
847.994,199.031
288.609,324.076
-28.93,485.445
18.648,272.296
280.077,-83.565
22.436,272.118
853.173,-102.429
832.086,110.015
71.415,322.956
272.632,485.121
73.265,286.323
214.415,317.147
65.645,505.928
352.915,314.806
208.085,90.355
280.362,327.028
722.414,319.415
24.724,-47.637
272.952,326.731
302.405,40.466
230.42,480.312
164.267,480.897
65.535,308.761
155.595,68.525
826.862,-81.77
-52.374,-77.779
703.971,360.146
-62.17,330.969
144.925,184.063
850.658,331.583
906.88,146.489
140.246,288.793
871.49,134.321
291.643,57.255
847.22,-87.156
832.658,-86.363
722.477,427.093
170.828,299.288
-36.466,-100.37
939.377,47.899
222.213,207.688
163.254,503.025
155.701,-75.184
-9.814,319.628
138.609,183.829
360.532,489.837
190.228,444.204
-208.316,642.221
311.752,350.566
50.936,-100.983
-70.583,-78.944
328.39,326.225
165.328,526.443
39.781,538.054
260.278,506.263
191.593,-78.434
136.714,539.344
98.748,-53.244
899.065,206.163
48.631,-55.153
813.03,66.884
115.874,-69.011
320.429,95.243
192.928,288.626
239.895,-70.733
871.939,144.831
844.768,305.255
941.427,49.198
320.995,538.43
-20.71,-65.647
140.723,62.779
42.874,61.02
703.743,380.645
102.719,47.479
-59.39,-98.129
695.007,329.604
303.327,-86.327
185.039,-85.901
34.563,548.609
870.459,177.358
44.088,315.059
713.512,332.676
339.989,94.33
245.623,295.693
216.073,62.393
361.631,37.833
295.962,501.374
309.865,469.633
943.021,72.859
-17.134,-65.703
313.619,-84.706
714.707,382.546
15.125,324.585
-13.283,-64.436
266.597,-63.479
213.256,57.57
270.15,89.699
104.4,532.082
241.355,64.057
208.801,64.303
296.957,277.672
108.464,80.556
48.399,-57.177
369.933,85.918
217.228,78.301
242.593,521.748
65.853,-51.906
330.026,94.02
879.23,168.607
125.058,62.054
-36.423,480.96
217.216,-64.813
199.844,-61.638
-11.826,524.231
840.007,-85.934
249.082,-66.127
678.424,390.389
191.947,86.379
113.669,-66.654
883.622,121.239
29.851,538.136
15.211,279.138
325.143,74.413
246.033,81.315
813.432,69.605
274.018,316.118
140.764,184.871
243.322,37.278
40.816,338.3
49.37,-50.831
858.985,229.965
288.271,516.834
197.849,-81.753
357.515,490.2
888.634,264.704
217.979,206.957
915.39,89.678
226.91,299.731
893.864,348.739
59.385,-79.787
323.836,495.612
-37.188,300.019
301.911,282.936
200.252,451.982
-20.515,515.427
836.733,-49.151
39.559,493.969
869.718,168.345
824.302,-84.242
805.862,102.008
-63.866,313.811
-78.974,-76.105
831.328,139.747
92.381,333.252
244.446,56.472
868.767,-59.982
137.285,71.333
198.264,304.896
899.854,139.655
93.964,460.307
193.866,39.896
345.066,337.886
299.531,539.62
846.496,294.335
-5.122,-89.273
907.238,116.589
195.613,454.299
58.696,52.445
343.367,299.487
70.088,496.41
11.039,62.309
100.063,-100.741
875.224,389.95
157.141,488.588
248.556,77.683
-84.902,-43.499
160.702,536.965
87.531,295.378
10.618,490.169
-53.102,334.041
91.604,529.287
184.754,547.095
301.759,289.681
177.584,-72.99
905.086,169.177
30.524,-69.564
827.715,-72.281
294.645,284.371
226.453,90.494
34.99,329.115
904.589,162.899
7.742,271.829
-25.637,501.282
339.159,315.168
32.653,78.526
306.325,327.523
292.553,314.972
879.476,273.225
293.671,302.46
29.092,319.369
-10.47,315.642
874.415,250.671
-38.223,-53.954
828.158,110.441
263.569,533.33
-40.132,481.536
80.331,308.813
249.681,-89.502
-48.133,297.494
684.801,380.477
854.492,-97.815
195.269,-56.999
916.889,126.845
32.124,59.682
874.618,-93.748
288.981,-88.696
-94.804,-84.58
891.368,349.533
724.695,349.178
827.952,-73.09
31.1,-96.758
99.913,-77.05
58.581,341.001
218.638,61.319
206.004,315.378
932.608,51.972
399.765,43.88
184.129,428.036
104.271,-72.598
728.691,293.494
270.433,329.788
182.442,529.711
8.613,-74.435
151.972,289.338
196.043,191.225
863.978,-54.284
-51.862,-97.171
873.097,357.561
179.982,194.998
93.045,301.359
73.857,520.075
126.294,493.676
92.912,-74.535
134.642,289.343
709.771,225.848
349.766,95.092
63.04,-59.305
381.724,25.391
212.377,88.407
263.295,-76.147
162.253,74.57
35.873,498.452
67.707,312.755
371.157,517.512
114.383,184.335
196.207,308.665
-59.443,295.048
845.1,259.964
-44.729,307.976
-100.344,-43.901
190.736,502.547
201.496,298.417
-6.409,345.972
262.884,36.767
165.617,-74.065
340.571,302.317
12.148,60.223
-51.988,329.631
620.857,624.551
878.756,331.35
118.089,59.06
316.59,326.762
885.488,309.019
-62.907,-61.096
-9.669,519.921
896.587,227.932
-103.596,-98.838
-70.546,-65.941
12.324,312.685
310.087,304.898
870.842,329.556
-58.013,-67.365
16.859,-73.411
881.481,311.551
262.843,-79.639
123.114,-68.817
269.721,297.748
36.918,279.305
0.078,-91.61
734.404,228.182
723.836,261.016
49.908,-88.27
-51.437,323.378
286.643,69.55
871.227,181.609
243.738,314.71
883.052,143.607
872.242,324.033
192.395,307.977
233.697,85.014
6.54,316.67
840.119,241.357
876.933,130.58
825.491,89.096
27.475,-91.172
730.148,310.143
4.021,-80.716
887.714,361.079
143.554,513.527
103.033,299.849
364.977,314.522
708.391,408.989
873.495,349.044
-81.156,-55.399
201.568,468.464
711.502,321.894
106.319,-53.284
-23.083,351.157
890.749,245.439
33.99,278.214
246.358,-73.594
893.553,202.068
112.017,485.649
877.542,383.847
74.653,498.824
397.125,26.406
291.026,48.101
247.514,540.242
5.042,501.02
799.62,80.576
105.568,-99.863
-31.672,312.699
23.256,311.117
77.468,-85.456
286.858,281.086
60.843,78.935
29.647,-64.268
-24.76,-60.587
300.235,352.483
-28.093,530.907
251.056,-61.89
337.586,316.371
336.956,284.094
-16.532,-58.273
257.776,336.863
74.557,76.392
681.843,293.954
-62.594,-70.429
123.49,-52.629
108.191,-80.385
802.223,84.91
58.592,-82.845
231.645,41.417
-58.293,-92.441
712.729,322.646
842.599,300.716
879.12,183.548
-44.028,-98.499
374.431,520.876
-79.285,-82.08
359.714,316.473
316.932,-87.143
324.066,280.801
24.376,-44.528
7.389,342.198
121.141,-61.32
323.483,298.792
193.186,297.078
733.638,446.835
888.377,283.537
842.896,187.05
-117.185,-74.212
839.827,167.608
848.465,-61.929
291.085,525.78
343.364,522.226
116.058,51.252
42.617,473.381
71.215,-47.184
291.792,285.53
174.676,471.783
96.417,-78.773
20.077,56.712
173.776,517.251
-5.097,280.514
853.311,170.595
255.038,76.284
332.75,332.382
79.665,71.855
832.683,-77.588
394.681,66.877
107.975,185.141
92.883,80.086
379.505,40.955
58.79,514.037
-48.003,-50.038
877.489,317.282
877.747,348.994
231.827,544.985
182.187,-62.522
710.503,397.352
370.13,45.275
899.559,291.104
929.208,81.353
195.208,521.547
375.784,516.897
117.164,-73.93
204.711,445.044
123.145,531.208
320.88,52.882
703.302,238.457
-70.195,-103.628
288.646,-80.132
144.054,-77.417
133.904,485.173
269.641,493.0
329.115,339.995
215.633,62.061
821.457,123.498
-76.8,-40.694
137.441,76.489
881.123,202.593
324.522,543.673
815.776,88.775
52.882,300.014
-43.096,482.076
61.348,527.552
828.753,121.113
-64.801,-57.43
732.268,231.249
325.991,510.923
49.79,79.2
393.863,68.912
-7.906,-50.34
-28.354,-83.754
191.376,81.419
1.728,-94.235
317.877,58.011
726.051,283.805
886.052,168.426
679.352,339.91
-29.715,319.605
-17.102,-98.313
47.751,300.762
209.53,524.062
347.308,329.023
328.41,345.634
-2.235,-84.861
164.282,55.276
-15.265,-99.963
715.839,412.718
-25.473,279.106
-12.745,512.38
147.599,454.379
307.541,533.473
102.116,468.318
-73.233,-104.237
158.361,295.263
867.731,386.521
872.802,289.5
373.909,514.549
891.456,191.946
135.591,57.375
30.714,541.211
855.314,305.147
402.009,74.028
931.936,101.385
881.71,271.808
793.412,78.543
347.967,47.323
309.868,37.776
105.018,-82.77
211.554,530.985
810.75,81.716
204.528,194.707
397.606,36.78
316.728,78.753
196.003,-73.308
297.83,271.348
227.926,512.85
855.538,-73.55
243.245,535.304
-23.0,340.477
186.603,542.341
928.934,86.651
730.325,278.991
81.527,-66.112
711.243,232.206
177.692,201.509
320.619,76.649
378.633,91.433
40.833,496.309
843.516,351.074
849.769,310.348
155.931,-64.682
-55.568,301.052
258.656,482.589
360.503,40.114
19.431,-56.845
266.171,493.843
864.083,288.295
811.315,77.154
879.631,222.803
807.409,61.222
792.421,61.035
860.022,254.512
74.726,-79.687
-19.16,536.701
893.356,138.962
81.656,534.823
829.19,-73.285
133.863,64.577
291.326,291.356
48.392,-58.888
914.184,68.063
322.667,496.108
888.867,242.27
331.279,345.927
-35.158,339.236
22.494,520.364
347.787,313.221
7.453,349.641
369.088,319.063
-121.85,-95.931
136.767,-51.743
875.611,221.158
874.479,353.139
85.336,-53.463
333.156,498.539
731.444,434.369
82.786,287.651
888.449,168.355
38.331,335.214
867.658,-53.454
81.55,506.499
-8.959,-73.269
-13.402,-76.701
46.097,488.063
302.885,314.057
211.717,493.166
192.794,288.855
182.902,298.518
844.574,275.76
926.205,85.875
107.265,-58.702
934.906,105.208
872.796,213.258
-94.571,-37.925
-10.778,-46.862
846.835,155.616
143.5,494.529
839.611,136.916
683.136,319.97
924.741,69.396
300.053,47.638
83.287,302.391
197.129,464.802
-27.844,-82.789
890.964,165.949
854.964,-97.942
283.943,292.211
212.806,299.699
27.814,-88.124
-3.629,489.471
352.838,88.318
22.904,-48.267
924.373,59.86
21.404,-49.275
43.174,-64.167
346.139,290.688
0.456,79.802
-39.779,518.119
-30.912,-55.106
180.465,-64.885
49.243,84.792
13.709,-48.19
932.804,106.252
309.572,521.164
260.555,-64.097
722.299,325.184
938.107,30.599
336.554,302.47
323.185,-77.635
171.26,428.171
893.293,326.659
333.738,72.271
868.356,348.867
-101.185,-86.536
901.365,141.156
838.449,294.586
228.531,-64.414
-26.233,503.103
103.369,516.254
294.732,328.91
55.945,81.934
836.559,334.886
359.524,317.627
113.834,328.384
-54.129,-48.205
79.413,523.267
295.413,-82.39
366.05,489.138
-43.808,-50.707
871.103,222.767
121.763,-81.984
868.166,-74.496
-73.425,-67.539
101.551,318.931
736.262,375.442
179.205,306.416
216.068,206.884
322.992,284.688
0.598,-91.596
339.956,95.346
319.843,53.04
198.124,448.889
-63.878,-94.212
-28.3,466.244
162.705,191.125
796.526,76.464
323.793,38.002
114.947,82.751
276.732,39.025
287.711,49.523
203.318,84.723
396.207,497.658
18.475,537.639
740.332,432.468
830.036,126.609
877.986,300.804
857.598,-66.038
-10.55,-73.698
931.555,104.533
919.348,87.824
57.217,490.61
-24.662,319.881
218.456,444.782
320.471,351.432
93.03,333.399
705.035,390.416
871.668,299.355
-17.728,-50.32
178.607,86.77
870.727,147.068
891.512,225.647
846.259,-60.766
18.996,58.488
707.103,370.999
732.362,309.305
175.532,511.126
354.955,46.386
310.985,475.891
186.165,293.04
36.544,289.187
-8.838,485.717
180.624,-62.081
316.991,491.162
356.673,317.093
894.465,338.369
829.493,86.44
838.533,130.968
134.888,53.385
366.677,83.183
845.285,154.51
278.206,285.869
862.858,285.978
161.953,458.069
297.476,327.53
-52.597,-73.569
-15.402,536.025
345.707,294.267
241.04,298.35
283.032,35.669
814.358,55.843
-140.715,154.457
9.478,-85.294
-26.725,-73.858
904.989,145.237
186.007,527.947
98.979,46.378
877.886,244.239
384.336,43.897
89.63,-78.661
696.5,391.356
207.024,448.526
0.742,-103.973
378.045,25.43
-63.014,-74.391
903.547,156.113
62.277,-78.27
104.751,73.355
175.555,452.493
893.5,178.862
102.37,53.326
171.088,524.982
-31.475,285.834
78.925,317.087
926.13,91.917
-84.372,-76.747
313.236,-79.87
-56.556,308.981
150.977,519.096
217.279,202.229
879.293,293.162
180.972,463.788
58.882,476.802
857.562,210.309
-16.022,-41.02
137.081,542.256
295.451,48.994
278.301,300.88
726.428,357.24
-12.223,316.046
850.815,375.963
335.241,293.138
74.272,489.557
183.66,72.899
253.199,55.222
33.882,343.663
275.196,-71.812
137.245,443.156
881.184,135.502
358.441,307.203
-82.534,-40.11
831.001,-60.35
846.375,-95.027
27.851,-58.207
293.461,531.469
63.951,547.905
262.914,476.43
830.325,-81.542
-5.11,287.36
232.048,304.241
800.183,58.745
78.58,522.549
247.717,311.607
361.904,325.747
871.024,191.746
297.45,39.218
52.937,-102.325
160.619,-76.655
88.484,464.828
861.317,339.783
893.511,172.103
46.459,339.792
319.505,341.404
229.123,499.204
856.954,208.229
168.635,201.197
19.812,312.305
-29.375,-66.026
82.8,-75.939
313.241,-89.89
202.566,314.408
66.371,517.716
858.984,255.407
60.396,-81.529
176.005,491.572
21.432,293.494
811.689,60.914
843.018,352.018
314.913,516.64
290.329,329.728
790.855,92.359
179.71,550.044
134.534,189.771
278.616,61.116
901.586,134.264
305.344,269.557
286.546,485.401
89.118,340.034
127.113,-65.917
185.044,-95.561
738.115,227.133
-30.703,-53.814
-52.826,286.76
271.274,481.514
154.992,515.471
46.96,-101.511
902.738,142.995
923.222,57.449
860.618,-56.184
353.489,77.973
255.578,56.271
-25.614,328.065
388.127,83.466
838.923,274.646
888.279,211.253
84.572,331.774
300.23,76.449
-4.623,294.993
262.21,516.649
306.953,276.171
942.57,49.034
-45.657,332.146
196.921,292.535
322.027,333.952
859.043,126.217
200.487,39.251
95.168,48.642
133.362,315.75
-50.81,-50.488
251.338,321.891
176.504,194.971
33.298,-89.936
370.812,83.441
149.213,-96.414
294.759,536.225
201.572,69.599
45.702,540.241
223.673,60.38
690.861,405.337
900.708,197.838
155.34,-83.729
149.511,304.506
284.468,-78.794
246.327,472.872
283.256,543.625
114.397,308.728
859.194,300.997
171.977,76.893
859.454,233.787
302.575,73.21
168.701,478.802
373.077,500.091
284.335,-91.184
-57.149,284.815
299.506,507.555
-65.52,-83.694
-105.673,-80.669
688.657,333.322
156.468,454.262
837.121,152.245
329.19,299.432
283.278,296.652
104.678,504.714
-217.666,177.391
848.784,204.876
108.142,-48.781
337.562,-89.307
874.646,303.214
814.224,67.272
169.433,494.643
275.269,468.393
870.302,-74.293
205.48,499.112
887.643,239.086
251.463,459.873
335.427,91.399
313.747,38.991
213.599,202.779
126.822,314.568
878.934,221.82
261.872,74.141
2.283,-69.572
840.569,196.081
167.805,508.369
71.003,325.915
-73.139,-97.655
196.784,41.645
312.819,538.892
880.872,329.872
835.001,276.96
200.673,496.471
256.294,67.869
247.296,497.41
705.583,331.72
91.234,306.727
91.198,-97.414
187.388,-69.357
43.996,338.836
844.845,202.234
872.34,319.683
288.435,279.677
260.07,54.257
161.495,-55.931
158.053,530.774
181.058,460.176
337.628,466.289
191.164,467.307
65.154,292.241
49.492,341.689
-57.238,-95.985
198.061,530.107
59.475,-71.838
934.285,74.934
301.139,473.35
360.67,38.961
299.778,282.604
868.939,201.288
862.46,318.586
85.148,55.624
881.234,350.305
892.494,203.048
897.358,268.707
-30.713,500.327
902.573,168.666
45.949,-51.075
-94.136,-58.558
137.04,287.614
177.367,-75.868
16.405,291.194
213.313,-78.346
175.837,429.696
185.722,89.232
905.402,126.586
294.532,321.488
895.453,334.634
59.637,308.644
335.734,285.957
176.322,531.45
302.36,58.002
705.338,358.588
208.681,-71.92
21.712,-57.636
896.624,292.298
-0.537,319.649
268.437,517.7
712.031,416.104
147.637,512.92
785.541,62.304
22.776,-77.628
338.128,93.823
-18.476,280.488
308.029,48.648
733.756,290.921
805.136,86.535
211.243,529.182
381.798,45.724
355.035,36.868
274.488,-77.171
-2.577,60.131
304.405,469.033
-24.113,280.702
866.477,183.717
92.413,-87.72
104.803,-75.724
289.817,325.485
209.723,77.197
138.467,518.77
284.533,539.122
-21.348,-97.78
909.174,152.839
-71.679,-72.718
340.818,319.007
684.263,390.395
736.681,259.175
217.055,303.327
-39.221,485.914
879.667,265.718
28.327,74.529
48.814,490.0
878.257,261.785
122.273,81.056
138.857,-65.419
51.519,518.189
49.53,-80.513
195.981,-80.997
177.743,458.78
78.711,538.142
185.141,79.907
69.497,70.804
902.001,261.836
264.827,470.534
222.508,207.235
73.0,-70.644
848.834,341.09
69.839,331.859
-5.929,334.555
248.181,315.062
301.855,475.84
874.113,309.499
22.772,-63.729
297.332,466.665
88.754,464.083
7.518,-78.935
869.339,-75.176
169.357,-95.783
274.875,53.828
732.344,417.751
94.048,292.336
63.813,56.623
85.423,-69.113
265.068,340.99
56.785,279.2
344.859,496.008
4.25,-83.877
72.601,58.671
-54.47,-90.035
153.742,531.264
125.996,309.814
85.376,76.874
-96.616,-87.907
353.796,296.926
297.404,80.117
109.177,529.496
-99.222,-92.22
66.131,538.772
232.435,449.565
228.399,534.2
273.707,-61.785
19.146,-97.767
166.507,69.679
790.711,48.028
834.811,325.691
125.101,481.267
-26.749,513.125
290.546,270.539
418.73,57.958
-26.953,-53.762
-85.282,-80.233
230.992,505.259
50.916,314.658
219.044,321.508
5.619,57.966
269.542,325.543
294.332,327.109
342.345,306.849
108.828,-85.512
-19.934,339.415
176.948,530.039
150.791,55.989
197.783,209.154
24.189,522.28
70.833,321.077
8.842,66.769
-39.267,296.542
171.793,517.558
313.254,530.425
191.556,39.826
855.837,364.504
190.033,67.606
726.634,334.911
799.137,60.653
268.839,515.816
5.787,148.436
908.79,121.824
222.032,60.849
864.676,331.714
-13.402,77.309
727.697,330.032
282.15,277.834
375.73,77.674
856.244,204.192
265.264,75.844
330.61,316.789
291.121,321.364
135.011,206.127
9.297,288.688
158.543,185.392
209.451,-93.879
-9.526,-77.873
-81.137,-71.605
63.711,-74.225
76.051,495.049
132.12,296.392
112.841,545.906
841.474,293.438
329.557,339.212
0.018,499.081
125.49,514.808
204.006,-94.313
861.298,241.481
80.876,-69.578
-57.382,283.04
4.819,-99.974
864.867,185.967
735.146,264.644
849.032,347.476
185.216,86.146
281.907,547.27
-45.01,-99.098
169.786,46.872
848.56,282.695
-10.186,517.307
29.186,-67.844
911.639,89.107
-205.192,-203.359
213.474,60.858
716.18,354.779
62.682,528.258
809.488,60.09
852.52,230.4
-76.034,-87.158
-12.306,-64.747
109.468,295.469
80.031,334.555
394.142,45.037
201.689,186.352
-5.598,-58.613
211.846,202.252
201.715,85.47
857.41,351.284
14.451,56.799
-36.263,-54.306
132.855,487.594
30.558,-64.614
260.879,-77.832
376.71,87.33
189.657,-59.449
309.768,527.589
30.106,-72.394
264.096,-92.952
244.493,76.581
181.88,528.909
150.216,517.781
-16.431,482.508
335.412,492.034
834.973,340.451
142.16,184.838
199.078,39.414
745.237,433.438
-95.654,-74.784
185.759,449.318
249.356,472.93
700.326,396.749
320.895,337.473
853.108,357.477
727.733,252.49
317.374,346.996
904.837,138.733
229.194,-83.202
79.575,539.639
57.327,306.483
232.586,-92.818
18.608,299.889
118.815,-95.637
195.78,497.773
92.409,79.819
74.512,59.142
342.059,492.353
-89.025,312.731
294.6,470.397
253.666,322.854
353.933,94.501
320.105,315.29
4.86,-89.04
734.132,330.469
191.555,530.51
-29.433,489.097
67.063,-51.076
26.07,-69.051
107.509,78.81
313.762,313.885
333.154,86.723
-50.954,482.286
847.894,174.448
164.985,300.172
342.86,513.667
157.989,-84.776
95.864,298.119
732.591,443.618
727.04,259.909
333.58,291.392
207.124,201.62
405.238,33.766
170.889,-93.366
381.125,86.843
270.612,77.28
254.276,490.955
835.789,151.495
126.021,319.02
862.313,308.227
241.944,44.652
865.07,-56.072
91.222,335.098
-78.916,-78.4
224.894,87.468
849.37,202.577
333.777,288.332
165.283,489.311
365.016,86.412
729.809,230.32
303.9,518.705
134.876,309.438
734.166,339.679
124.494,290.07
861.023,-56.441
-31.321,-90.976
-68.222,307.912
261.229,319.842
174.918,528.897
856.07,214.534
840.792,187.657
228.032,323.622
319.307,515.405
152.307,304.901
140.305,311.589
539.121,-205.432
296.558,279.972
349.811,52.077
-53.713,298.698
720.663,239.52
284.048,330.808
29.591,75.006
253.414,-68.325
849.325,270.875
710.438,244.267
18.726,-70.725
15.55,291.818
840.249,360.501
812.395,67.254
235.128,69.948
889.414,231.735
-10.129,528.814
836.343,210.65
-51.882,-74.807
875.863,-90.509
824.0,116.331
895.766,259.711
351.965,282.139
870.371,242.567
-61.743,316.598
112.278,-91.075
842.953,117.642
282.574,-66.375
869.813,252.587
733.131,292.725
722.275,258.6
508.896,68.998
312.533,-83.054
875.01,305.567
270.15,495.275
247.92,-65.757
1.488,-62.292
-21.482,282.403
334.544,86.498
27.74,351.878
-41.91,477.946
680.462,389.549
143.784,191.049
-44.841,482.896
856.116,279.468
190.958,189.764
299.751,32.886
348.348,73.876
54.501,-76.075
911.623,147.805
105.62,-84.463
38.862,80.109
79.561,313.039
-9.246,343.958
97.653,320.12
-72.151,512.614
869.361,208.937
291.082,533.834
360.139,512.388
870.735,342.231
843.825,357.845
852.436,299.931
240.423,531.804
829.914,128.991
73.185,-71.181
163.034,80.37
919.356,140.216
42.496,340.76
933.715,69.939
722.181,373.523
214.583,526.21
140.321,-78.485
866.775,116.039
32.087,73.019
834.064,-68.601
-10.859,509.467
-86.891,-44.683
-5.876,-70.38
897.954,322.468
855.858,239.584
780.965,52.756
302.346,-85.023
32.12,517.44
280.331,322.185
171.584,294.877
254.472,328.633
38.483,-51.975
4.999,59.607
882.066,178.373
37.782,490.738
835.523,-67.458
352.452,291.549
107.701,471.884
866.159,189.2
232.375,489.459
896.244,286.813
-86.274,-56.165
34.017,330.875
-58.697,-68.962
189.62,-63.303
255.481,-156.777
304.33,46.744
96.938,460.15
91.047,321.996
45.608,329.265
336.485,88.329
861.473,214.142
851.086,-54.291
930.578,36.962
53.055,-75.643
839.338,196.715
311.354,506.034
262.845,38.293
788.402,57.557
727.444,336.966
-73.889,-100.122
39.545,276.11
879.239,-75.196
18.272,270.702
43.48,74.944
-51.163,314.402
720.23,270.502
350.558,289.507
32.659,521.839
-41.609,282.754
60.572,326.698
181.816,-56.1
54.177,-64.046
134.646,520.692
867.574,218.177
850.536,321.373
167.35,286.189
925.796,47.192
842.782,310.31
276.718,-69.511
943.543,74.535
299.021,310.701
194.87,84.421
129.621,-73.763
28.23,71.953
-31.14,280.159
689.628,323.531
-70.918,503.793
124.666,-90.576
199.519,304.27
928.674,104.91
254.332,303.981
77.677,69.085
229.006,73.035
111.74,523.487
289.024,-68.621
846.192,194.439
901.406,199.055
728.289,227.297
315.175,347.983
868.911,281.623
863.789,189.974
125.539,-99.875
-49.652,295.516
-11.81,-43.698
865.752,-58.861
113.846,325.501
219.434,491.917
383.151,47.35
258.863,60.241
332.149,-67.021
570.094,351.826
84.136,288.971
270.809,542.612
111.346,543.913
743.915,350.587
397.639,46.278
190.243,455.496
391.959,64.886
341.685,96.743
319.184,281.837
-32.519,-108.598
280.23,296.525
712.937,312.51
-21.135,467.997
103.539,-84.178
876.206,352.773
182.527,438.468
177.638,287.157
153.327,306.659
371.267,74.58
155.661,453.885
102.118,60.816
706.668,386.01
836.442,342.219
-25.512,528.057
724.469,261.544
244.269,-69.393
280.846,329.631
910.527,136.555
134.041,200.524
122.066,63.678
293.906,529.761
165.927,286.363
62.313,522.403
-17.041,-76.571
301.217,81.194
729.813,264.379
844.166,203.247
-40.694,335.123
-89.007,-52.465
345.921,35.676
-41.746,323.988
36.412,-70.427
795.214,69.211
63.136,334.693
242.917,90.059
868.182,374.182
347.298,35.001
255.465,531.656
153.904,487.418
176.613,472.206
173.636,535.815
229.607,88.708
878.016,180.78
880.032,199.21
45.14,-66.461
702.592,357.352
860.679,184.43
835.542,103.627
71.237,-89.428
352.499,288.826
267.971,311.877
170.596,-53.249
83.439,77.699
919.611,550.81
856.837,248.273
-85.972,-42.759
-42.521,329.318
-9.198,319.844
171.376,296.951
76.81,64.572
348.484,282.941
315.528,89.973
180.399,86.42
194.634,300.034
317.596,80.99
533.575,230.602
-75.291,-61.448
327.241,-87.658
285.23,73.361
233.753,319.248
356.356,37.028
66.431,79.963
237.288,55.557
91.644,-92.955
198.097,320.71
73.557,303.593
304.211,329.62
104.023,531.307
343.021,35.463
845.558,182.727
711.594,313.862
278.598,466.938
833.929,-85.773
339.747,289.026
340.654,529.729
281.742,-63.519
168.132,207.721
839.405,-75.018
235.711,-64.519
338.832,280.619
216.355,313.304
96.447,290.233
729.302,275.929
273.256,-78.795
787.403,62.845
837.419,168.246
-16.711,-39.902
863.636,302.487
858.917,129.61
118.102,-65.016
315.481,316.818
-114.664,-105.892
228.919,-66.149
345.861,498.05
830.022,-72.619
334.767,285.751
-47.662,545.016
9.841,-102.05
8.295,273.172
230.536,515.756
892.349,143.159
850.609,220.232
198.384,442.82
128.665,491.857
196.182,479.171
387.087,316.997
391.263,65.026
26.863,-70.105
331.991,37.759
203.533,192.575
308.599,342.677
137.166,184.82
897.976,307.236
102.068,55.306
75.104,79.921
298.614,-76.614
-27.365,501.338
165.534,514.891
879.804,-70.746
-81.583,-68.568
71.374,79.688
237.819,-63.493
730.277,232.567
28.437,539.8
-32.323,486.624
851.67,-81.386
835.133,140.105
167.447,87.172
-45.277,504.939
862.311,324.972
233.981,74.51
837.09,-50.928
41.416,285.278
880.749,317.914
100.084,479.999
205.812,82.393
-24.182,500.929
67.073,-76.318
217.577,-91.276
35.435,325.867
884.551,161.485
206.59,-89.797
18.074,54.805
86.047,465.544
80.092,295.89
-59.093,-83.452
56.743,-57.675
79.654,76.274
826.094,134.042
887.696,246.902
210.926,498.133
65.825,-46.587
362.534,34.57
28.222,279.043
1.594,486.846
156.927,297.848
862.619,-83.975
136.65,610.98
792.058,83.087
60.066,502.432
62.301,64.774
-0.623,282.223
196.47,522.594
45.649,52.448
865.481,187.327
-50.435,506.661
369.899,65.825
303.603,473.363
24.76,501.892
200.444,495.448
842.349,144.398
-35.396,-86.492
855.934,-50.278
158.861,456.662
5.877,59.915
61.591,-50.638
228.631,451.962
6.98,543.914
683.883,252.089
847.348,208.847
320.159,297.269
260.276,-64.569
274.925,73.325
199.722,288.311
289.995,320.402
879.415,306.739
170.413,477.276
737.338,410.48
884.76,342.375
80.464,-65.734
140.123,54.084
230.392,88.609
19.265,333.589
929.089,-167.289
372.489,500.891
25.179,548.301
908.218,79.379
856.549,212.413
885.884,342.517
-72.856,-76.861
854.034,119.156
869.295,176.686
217.222,510.713
174.246,-94.32
61.161,-64.934
103.758,44.623
218.47,89.312
293.364,64.947
323.749,-81.552
850.67,245.795
148.249,528.633
14.526,275.598
88.137,544.559
152.367,-87.318
407.153,53.242
899.235,229.952
-37.859,-74.323
265.468,287.177
301.986,285.459
71.605,-50.429
388.453,84.651
22.189,333.213
101.615,-68.559
-47.554,482.776
32.299,-48.87
55.436,-79.51
3.845,-45.588
-77.181,-41.249
62.571,524.417
137.441,-99.277
187.392,-71.931
